Date,TimeSeries,Site,Plot,Transect,Coral,Dist_X,Dist_Y,Species,Width,Width_2,Height,Original_M,Disease_M,Other_M,Live,Bleach
3/2/2018,4,Washerwoman,2,3,9,0.33,1.65,SINT,35,15,4,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,3,10,0.7,1.78,OANN,40,40,35,60,1,0,39,2
3/2/2018,4,Washerwoman,2,3,11,0.53,2.15,OANN,44,32,21,50,0,0,50,-99
3/2/2018,4,Washerwoman,2,3,12,0.82,2.35,CNAT,11,5,1,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,3,13,0.2,2.48,SINT,15,11,1,20,0,0,80,-99
3/2/2018,4,Washerwoman,2,3,14,0.27,2.56,SSID,16,14,5,5,0,0,95,-99
3/2/2018,4,Washerwoman,2,3,15,0.6,2.65,SSID,33,20,7,15,0,0,85,-99
3/2/2018,4,Washerwoman,2,3,16,0.11,2.6,SINT,12,7,2,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,3,17,0.55,2.75,OANN,20,16,14,80,0,0,20,-99
3/2/2018,4,Washerwoman,2,3,18,0.1,2.85,SSID,14,11,2,10,0,0,90,-99
3/2/2018,4,Washerwoman,2,3,19,0.22,2.86,MCAV,11,5,1,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,3,20,0.6,2.98,SSID,35,27,3,60,0,0,40,-99
3/2/2018,4,Washerwoman,2,3,21,0.23,3.05,MCAV,12,8,11,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,3,22,0.3,3.04,SSID,22,10,4,20,0,0,80,-99
3/2/2018,4,Washerwoman,2,3,23,0.65,3.3,SSID,39,38,25,20,0,0,80,-99
3/2/2018,4,Washerwoman,2,3,24,0.4,3.19,SSID,16,16,3,3,0,0,97,-99
3/2/2018,4,Washerwoman,2,3,25,0.05,3.2,OANN,48,45,41,60,0,0,40,-99
3/2/2018,4,Washerwoman,2,3,26,0.15,3.5,SSID,16,10,3,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,3,27,0.3,3.45,SSID,31,20,10,50,0,0,50,-99
3/2/2018,4,Washerwoman,2,3,28.1,0.45,3.35,CNAT,9,6,4,5,0,0,95,-99
3/2/2018,4,Washerwoman,2,3,28.2,0.45,3.35,CNAT,10,10,4,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,3,29,0.6,3.55,CNAT,25,20,10,4,0,0,96,-99
3/2/2018,4,Washerwoman,2,3,30,0.9,3.5,SINT,15,7,3,5,0,0,95,-99
3/2/2018,4,Washerwoman,2,3,31,0.9,3.53,CNAT,15,7,7,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,3,32,0.74,3.6,SSID,25,10,16,5,0,0,95,-99
3/2/2018,4,Washerwoman,2,3,33,0.75,3.7,MCAV,50,33,35,75,0,5,20,0
3/2/2018,4,Washerwoman,2,3,34,0.98,3.7,SSID,27,25,7,10,0,1,89,-99
3/2/2018,4,Washerwoman,2,3,35,0.98,3.65,SSID,16,14,11,4,0,0,96,-99
3/2/2018,4,Washerwoman,2,3,36,0.4,4.05,SINT,19,11,10,10,0,0,90,-99
3/2/2018,4,Washerwoman,2,3,37,0.95,4.09,SINT,16,10,5,10,0,0,90,-99
3/2/2018,4,Washerwoman,2,3,38,0.45,4.11,SSID,32,29,14,25,0,0,75,-99
3/2/2018,4,Washerwoman,2,3,39,0.23,4.35,MCAV,53,36,29,5,0,0,95,-99
3/2/2018,4,Washerwoman,2,3,40,0.55,4.45,SSID,15,13,13,20,0,0,80,-99
3/2/2018,4,Washerwoman,2,3,41,0.55,4.7,OANN,13,13,10,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,3,42,0.33,4.8,SINT,18,16,1,3,0,0,97,-99
3/2/2018,4,Washerwoman,2,4,1,0.4,0.1,SSID,12,7,5,50,0,0,50,-99
3/2/2018,4,Washerwoman,2,4,2,0.95,0.2,SSID,15,13,5,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,4,3,0.55,0.65,MCAV,19,12,5,40,0,0,60,-99
3/2/2018,4,Washerwoman,2,4,4,0.55,0.8,SINT,20,12,4,5,0,0,95,-99
3/2/2018,4,Washerwoman,2,4,5,0.7,0.8,SINT,7,13,4,5,0,0,95,-99
3/2/2018,4,Washerwoman,2,4,6,0.65,1.4,OANN,45,50,50,50,1,0,49,-99
3/2/2018,4,Washerwoman,2,4,7,0.5,1.45,SSID,15,10,2,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,4,8,0.9,2.1,OANN,50,30,40,60,0,0,40,-99
3/2/2018,4,Washerwoman,2,4,9,0.2,2.4,CNAT,120,50,45,70,0,0,20,2
3/2/2018,4,Washerwoman,2,4,10,0.35,2.3,OANN,50,45,52,20,1,0,79,-99
3/2/2018,4,Washerwoman,2,4,11,0.45,2.65,CNAT,60,20,10,15,0,0,85,2
3/2/2018,4,Washerwoman,2,4,12,0.55,2.8,PAST,13,10,7,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,4,13,0.85,2.95,OANN,50,25,27,20,0,0,80,1
3/2/2018,4,Washerwoman,2,4,14,0.2,2.9,OANN,52,26,21,10,0,0,90,-99
3/2/2018,4,Washerwoman,2,4,15,0.1,3.1,SSID,10,16,2,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,4,16,0.15,3.1,SSID,13,11,2,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,4,17,0.35,3.1,SSID,15,15,10,2,0,0,98,-99
3/2/2018,4,Washerwoman,2,4,18,0.3,3.15,SINT,10,6,2,10,0,0,90,1
3/2/2018,4,Washerwoman,2,4,19,0.35,3.25,SSID,7,7,2,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,4,20,0.45,3.25,SSID,9,6,2,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,4,21,0.7,3.4,SSID,35,22,25,20,0,0,80,-99
3/2/2018,4,Washerwoman,2,4,22,0.85,3.65,SSID,21,20,17,2,0,0,98,-99
3/2/2018,4,Washerwoman,2,4,23,0.15,3.55,CNAT,33,13,8,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,4,24,0.3,3.6,MCAV,23,21,22,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,4,25,0.35,3.95,OANN,15,13,13,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,4,26,0.15,3.95,SSID,26,25,13,2,0,0,98,-99
3/2/2018,4,Washerwoman,2,4,27,0.05,3.75,SSID,10,10,5,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,4,28,0.05,4,SSID,15,10,5,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,4,29,0.35,4.05,PAST,13,9,2,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,4,30,0.55,4.3,SSID,44,28,23,60,0,0,40,-99
3/2/2018,4,Washerwoman,2,4,31,0.85,4.3,SSID,11,7,5,30,0,0,70,-99
3/2/2018,4,Washerwoman,2,4,32,0.95,4.2,PAST,11,8,6,40,0,0,60,-99
3/2/2018,4,Washerwoman,2,4,33,0.35,4.45,PAST,12,8,7,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,4,34,0.45,4.5,SSID,27,25,28,85,0,0,15,-99
3/2/2018,4,Washerwoman,2,4,35,0.4,4.6,SSID,19,15,10,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,4,36,0.1,4.75,SSID,23,24,9,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,4,37,0.45,5,SSID,23,17,18,5,0,0,95,-99
3/2/2018,4,Washerwoman,2,4,38,0.55,4.85,SSID,18,13,5,5,0,0,95,-99
3/2/2018,4,Washerwoman,2,4,39,0.8,4.55,SINT,11,7,3,10,0,0,90,-99
3/2/2018,4,Washerwoman,2,5,1,0.7,0.3,OANN,46,39,24,50,0,0,50,-99
3/2/2018,4,Washerwoman,2,5,2,0.8,0.5,MCAV,23,20,19,10,0,0,90,-99
3/2/2018,4,Washerwoman,2,5,3,0.1,0.6,OANN,10,6,4,5,0,0,95,-99
3/2/2018,4,Washerwoman,2,5,4,0.3,0.6,OANN,13,10,5,40,0,0,60,-99
3/2/2018,4,Washerwoman,2,5,5,0.1,0.7,CNAT,27,26,10,3,0,0,97,-99
3/2/2018,4,Washerwoman,2,5,6,0.9,0.9,OANN,40,20,43,40,0,0,60,-99
3/2/2018,4,Washerwoman,2,5,7,0.2,1.4,CNAT,95,83,34,1,0,0,99,-99
3/2/2018,4,Washerwoman,2,5,8,0.8,1.4,SINT,25,20,6,1,0,0,99,-99
3/2/2018,4,Washerwoman,2,5,9,0.6,1.9,EFAS,12,12,5,30,10,0,60,-99
3/2/2018,4,Washerwoman,2,5,10,0.2,2,OANN,86,60,54,25,5,0,70,-99
3/2/2018,4,Washerwoman,2,5,11,0.8,2.4,CNAT,49,45,9,1,1,0,98,-99
3/2/2018,4,Washerwoman,2,5,12,0.6,2.3,SINT,17,14,5,1,0,0,99,-99
3/2/2018,4,Washerwoman,2,5,13,0.7,2.6,OANN,15,14,25,5,0,0,95,-99
3/2/2018,4,Washerwoman,2,5,14,0.9,2.2,UAGA,14,11,3,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,5,15,0.7,2.2,MCAV,12,6,2,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,5,16,0.5,2.6,OANN,8,6,11,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,5,17,0.7,2.8,EFAS,6,6,3,60,0,0,40,-99
3/2/2018,4,Washerwoman,2,5,18,0.8,2.8,OANN,5,5,10,5,0,0,95,-99
3/2/2018,4,Washerwoman,2,5,19,0.4,2.8,OANN,10,10,5,30,0,0,70,-99
3/2/2018,4,Washerwoman,2,5,20,0.8,3,SSID,11,10,4,20,0,0,80,-99
3/2/2018,4,Washerwoman,2,5,21,0.6,3.3,PAST,13,12,9,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,5,22,0.5,3.3,SSID,10,7,3,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,5,23,0.1,3.3,SINT,11,10,3,2,0,0,98,-99
3/2/2018,4,Washerwoman,2,5,24,0.3,3.4,SSID,11,9,3,2,0,0,98,-99
3/2/2018,4,Washerwoman,2,5,25,0.1,3.5,PAST,9,6,10,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,5,26,0.3,3.5,PAST,11,9,4,5,0,0,95,-99
3/2/2018,4,Washerwoman,2,5,27,0.6,3.5,PAST,9,8,8,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,5,28,0.4,3.6,SSID,10,9,4,20,0,0,80,-99
3/2/2018,4,Washerwoman,2,5,29,0.1,3.8,SSID,26,22,13,3,0,0,97,-99
3/2/2018,4,Washerwoman,2,5,30,0.3,4.1,EFAS,6,5,5,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,5,31,0.2,4.2,MCAV,30,16,7,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,5,32,0.1,4.3,SINT,13,14,5,2,0,0,98,-99
3/2/2018,4,Washerwoman,2,5,33,0.1,4.6,SSID,21,14,5,5,0,0,95,-99
3/2/2018,4,Washerwoman,2,5,34,0.2,4.6,EFAS,45,15,19,40,0,0,60,-99
3/2/2018,4,Washerwoman,2,5,35,0.4,4.5,SINT,30,21,18,5,0,0,95,-99
3/2/2018,4,Washerwoman,2,5,36,0.9,4.5,SINT,25,15,4,5,0,0,95,-99
3/2/2018,4,Washerwoman,2,5,37,0.8,4.7,MCAV,25,14,7,1,0,0,99,-99
3/2/2018,4,Washerwoman,2,5,38,0.5,4.8,SINT,25,14,6,20,0,0,80,-99
3/2/2018,4,Washerwoman,2,5,39,0.6,4.8,SSID,13,10,3,60,0,0,40,-99
3/2/2018,4,Washerwoman,2,5,40,0.5,4.9,SINT,12,11,5,70,0,0,30,-99
3/2/2018,4,Washerwoman,2,5,41,0.7,5,SSID,11,11,5,0,0,0,100,-99
3/2/2018,4,Washerwoman,2,5,42,0.8,5,SSID,12,11,4,0,0,0,100,-99
3/16/2018,5,Boot Key,1,1,1,0.4,0.1,SSID,11,7,4,0,0,0,100,-99
3/16/2018,5,Boot Key,1,1,2,0.6,0.15,SSID,11,8,4,5,0,0,95,-99
3/16/2018,5,Boot Key,1,1,3,0.75,0.15,CNAT,36,27,15,3,0,0,97,-99
3/16/2018,5,Boot Key,1,1,4,0.95,0.15,PSTR,25,18,6,5,0,0,95,-99
3/16/2018,5,Boot Key,1,1,5,0.4,0.3,PSTR,19,19,8,0,0,0,100,-99
3/16/2018,5,Boot Key,1,1,6,0.55,0.5,PSTR,35,35,6,3,0,0,97,-99
3/16/2018,5,Boot Key,1,1,7,0.5,0.65,CNAT,30,25,12,20,0,0,80,-99
3/16/2018,5,Boot Key,1,1,8.1,-0.05,0.65,CNAT,25,37,15,0,0,0,100,0
3/16/2018,5,Boot Key,1,1,8.2,-0.3,0.7,CNAT,45,30,15,0,0,0,100,0
3/16/2018,5,Boot Key,1,1,8.3,-0.2,0.5,CNAT,25,15,15,0,0,0,100,0
3/16/2018,5,Boot Key,1,1,9,0.15,0.5,SSID,14,8,6,35,0,0,65,-99
3/16/2018,5,Boot Key,1,1,10,0.1,0.7,SSID,17,14,8,5,0,0,95,-99
3/16/2018,5,Boot Key,1,1,11,0.3,0.95,SINT,14,8,4,40,0,0,60,-99
3/16/2018,5,Boot Key,1,1,12,0.35,0.95,PAST,11,8,4,0,0,0,100,-99
3/16/2018,5,Boot Key,1,1,13,0,0.7,CNAT,17,18,4,50,0,0,50,-99
3/16/2018,5,Boot Key,1,1,14,0.4,1.25,MCAV,25,16,8,0,0,0,100,-99
3/16/2018,5,Boot Key,1,1,15,0.5,1.4,CNAT,50,42,17,2,0,0,98,-99
3/16/2018,5,Boot Key,1,1,16,0.8,1.4,SSID,13,9,4,3,0,0,97,-99
3/16/2018,5,Boot Key,1,1,17,0.9,1.4,SINT,17,7,6,25,0,0,75,-99
3/16/2018,5,Boot Key,1,1,18,0.1,1.75,SSID,18,16,6,2,0,0,98,-99
3/16/2018,5,Boot Key,1,1,19,0.2,1.85,SSID,16,15,9,60,0,0,40,-99
3/16/2018,5,Boot Key,1,1,20,0.5,1.65,SSID,12,8,5,0,0,0,100,-99
3/16/2018,5,Boot Key,1,1,21,0.8,1.65,PSTR,22,20,5,2,0,0,98,-99
3/16/2018,5,Boot Key,1,1,22,0.5,1.75,EFAS,11,8,5,5,0,0,95,1
3/16/2018,5,Boot Key,1,1,23,0.5,1.85,CNAT,18,12,8,10,0,0,90,-99
3/16/2018,5,Boot Key,1,1,24,0.5,1.9,SSID,13,4,4,10,0,0,90,-99
3/16/2018,5,Boot Key,1,1,25,0.8,1.95,SINT,28,18,10,8,0,0,92,-99
3/16/2018,5,Boot Key,1,1,26,0.9,1.85,SSID,18,13,8,45,0,0,55,-99
3/16/2018,5,Boot Key,1,1,27,0,1.65,CNAT,45,20,15,0,0,0,100,-99
3/16/2018,5,Boot Key,1,1,28,0.11,1.3,SSID,13,7,6,40,0,0,60,-99
3/16/2018,5,Boot Key,1,1,29,0.5,2,SSID,13,7,6,15,0,0,85,1
3/16/2018,5,Boot Key,1,1,30,0.65,2.1,CNAT,48,45,15,0,0,0,100,-99
3/16/2018,5,Boot Key,1,1,31,0.9,2.15,PSTR,48,35,15,0,0,0,100,-99
3/16/2018,5,Boot Key,1,1,32,0.5,2.25,CNAT,42,13,15,3,0,0,97,-99
3/16/2018,5,Boot Key,1,1,33,0.55,2.45,CNAT,37,30,18,0,0,0,100,-99
3/16/2018,5,Boot Key,1,1,34,0.3,2.5,CNAT,28,24,12,0,0,0,100,-99
3/16/2018,5,Boot Key,1,1,35,0.2,2.6,SSID,11,7,3,2,0,0,98,-99
3/16/2018,5,Boot Key,1,1,36,0.5,3,OFAV,80,60,50,15,0,0,85,-99
3/16/2018,5,Boot Key,1,1,37,0,2.8,CNAT,42,28,8,0,0,10,90,-99
3/16/2018,5,Boot Key,1,1,38,0,2.05,SSID,16,14,6,20,0,0,80,-99
3/16/2018,5,Boot Key,1,1,39,0,2.15,SSID,13,10,7,15,0,0,85,-99
3/16/2018,5,Boot Key,1,1,40,0.35,3.1,SSID,15,12,6,20,0,0,80,-99
3/16/2018,5,Boot Key,1,1,41,0.6,3.25,SINT,18,12,5,5,0,0,95,-99
3/16/2018,5,Boot Key,1,1,42,0.6,3.35,SSID,13,11,3,2,0,0,98,-99
3/16/2018,5,Boot Key,1,1,43,0.35,3.7,SINT,13,10,4,0,0,0,100,-99
3/16/2018,5,Boot Key,1,1,44,0.1,3.8,CNAT,40,40,15,3,0,0,97,-99
3/16/2018,5,Boot Key,1,1,45,0.05,4.1,CNAT,33,25,15,2,0,0,98,-99
3/16/2018,5,Boot Key,1,1,46,0.3,4.2,SSID,40,35,23,8,0,0,92,-99
3/16/2018,5,Boot Key,1,1,47,0,4.25,SSID,12,12,5,2,0,0,98,-99
3/16/2018,5,Boot Key,1,1,48,0.2,4.2,SSID,11,11,0,0,0,0,100,-99
3/16/2018,5,Boot Key,1,1,49,0,4.35,SSID,30,25,8,2,0,0,98,-99
3/16/2018,5,Boot Key,1,1,50,0,4.3,SINT,12,8,5,5,0,0,95,-99
3/16/2018,5,Boot Key,1,1,51,0,4.4,SINT,15,10,8,10,0,0,90,-99
3/16/2018,5,Boot Key,1,1,52,0.5,4.8,MCAV,145,90,100,90,0,0,10,-99
3/16/2018,5,Boot Key,1,1,53,0.7,4.8,PAST,38,24,12,55,0,0,45,-99
3/16/2018,5,Boot Key,1,1,54,0.45,5,PAST,30,25,5,45,0,0,55,-99
3/16/2018,5,Boot Key,1,1,55,0.1,4.95,PSTR,25,22,10,0,0,5,95,-99
3/16/2018,5,Boot Key,1,1,56,0.2,4.9,CNAT,20,19,5,0,5,0,95,-99
3/16/2018,5,Boot Key,1,1,57,0.3,4.8,CNAT,35,30,20,0,0,0,100,-99
3/16/2018,5,Boot Key,1,1,58,0.2,4.7,CNAT,25,22,10,0,0,0,100,-99
3/16/2018,5,Boot Key,1,1,59,1,-0.3,CNAT,70,50,30,0,35,0,65,-99
3/16/2018,5,Boot Key,1,2,1,0.05,0.05,SSID,15,13,5,2,0,0,98,-99
3/16/2018,5,Boot Key,1,2,2,0.2,0.1,SSID,20,18,10,15,0,0,85,-99
3/16/2018,5,Boot Key,1,2,3,0.4,0.2,MMEA,11,9,4,0,100,0,0,3
3/16/2018,5,Boot Key,1,2,4,0.05,0.35,SSID,18,17,6,5,0,0,95,1
3/16/2018,5,Boot Key,1,2,5,0.25,0.75,SSID,50,40,28,30,0,0,70,-99
3/16/2018,5,Boot Key,1,2,6,0.9,0.2,SSID,20,20,9,0,0,0,100,-99
3/16/2018,5,Boot Key,1,2,7,0.9,0.4,CNAT,33,18,7,0,0,0,100,1
3/16/2018,5,Boot Key,1,2,8.1,0.8,0.25,CNAT,34,20,10,10,0,0,90,-99
3/16/2018,5,Boot Key,1,2,8.2,0.9,0.4,CNAT,43,18,12,2,0,0,98,-99
3/16/2018,5,Boot Key,1,2,8.3,1,0.4,CNAT,22,15,5,5,0,0,95,-99
3/16/2018,5,Boot Key,1,2,9,1,0.2,SINT,11,9,4,15,0,0,85,-99
3/16/2018,5,Boot Key,1,2,10,0.15,0.7,SSID,17,15,15,0,0,0,100,-99
3/16/2018,5,Boot Key,1,2,11,0.8,0.6,SINT,12,7,5,10,0,0,90,2
3/16/2018,5,Boot Key,1,2,12,0.6,0.75,EFAS,14,12,7,0,0,25,75,2
3/16/2018,5,Boot Key,1,2,13,0.4,0.1,CNAT,17,15,5,85,0,0,15,-99
3/16/2018,5,Boot Key,1,2,14,0.2,1,SINT,28,13,7,10,0,0,90,-99
3/16/2018,5,Boot Key,1,2,15,0.55,0.95,PSTR,25,24,9,0,0,0,100,-99
3/16/2018,5,Boot Key,1,2,16,0.7,1,SSID,10,8,3,0,0,0,100,1
3/16/2018,5,Boot Key,1,2,17,0.8,1,DSTO,20,20,5,10,0,0,90,-99
3/16/2018,5,Boot Key,1,2,18,0.9,0.9,SINT,10,7,3,10,0,0,90,-99
3/16/2018,5,Boot Key,1,2,19,0.7,0.85,SSID,12,10,2,15,0,0,85,-99
3/16/2018,5,Boot Key,1,2,20,0.8,0.85,SSID,16,11,5,5,0,0,95,-99
3/16/2018,5,Boot Key,1,2,21,0.1,1,PSTR,30,27,7,0,0,0,100,-99
3/16/2018,5,Boot Key,1,2,22,0.5,1.1,PAST,25,12,12,60,0,0,40,-99
3/16/2018,5,Boot Key,1,2,23,0.1,1.2,PAST,13,10,6,0,0,0,100,-99
3/16/2018,5,Boot Key,1,2,24,0.15,1.25,SINT,11,7,2,10,0,0,90,-99
3/16/2018,5,Boot Key,1,2,25,0.3,1.3,SSID,13,12,4,0,0,0,100,-99
3/16/2018,5,Boot Key,1,2,26,0.4,1.35,SINT,19,18,7,10,0,0,90,-99
3/16/2018,5,Boot Key,1,2,27,1,1.25,CNAT,60,50,17,0,0,0,100,-99
3/16/2018,5,Boot Key,1,2,28,0.65,1.45,CNAT,50,30,30,2,0,0,98,-99
3/16/2018,5,Boot Key,1,2,29,0.5,1.4,SSID,22,11,6,0,0,0,100,-99
3/16/2018,5,Boot Key,1,2,30,0.45,1.4,SSID,17,17,6,0,0,0,100,-99
3/16/2018,5,Boot Key,1,2,31,0.45,1.5,MYCE,10,9,3,0,0,0,100,-99
3/16/2018,5,Boot Key,1,2,32,0.25,1.45,CNAT,23,20,6,10,0,0,90,1
3/16/2018,5,Boot Key,1,2,33,0.1,1.6,MCAV,26,21,12,0,0,0,100,-99
3/16/2018,5,Boot Key,1,2,34,0.2,1.8,MMEA,33,25,20,10,0,0,90,-99
3/16/2018,5,Boot Key,1,2,35,0.4,1.95,SSID,30,22,7,5,0,0,95,-99
3/16/2018,5,Boot Key,1,2,36,0.5,2,ODIF,10,6,5,20,0,0,80,-99
3/16/2018,5,Boot Key,1,2,37,0.9,1.55,SSID,11,11,3,0,0,0,100,-99
3/16/2018,5,Boot Key,1,2,38,0.85,1.65,SINT,11,10,2,0,0,0,100,1
3/16/2018,5,Boot Key,1,2,39,0.9,2.05,SSID,20,20,10,0,0,0,100,-99
3/16/2018,5,Boot Key,1,2,40,0.5,2.2,DSTO,5,4,2,0,0,0,100,-99
3/16/2018,5,Boot Key,1,2,41,0.45,2.25,SSID,12,10,3,0,0,0,100,-99
3/16/2018,5,Boot Key,1,2,42,0.3,2.15,CNAT,18,10,3,0,0,0,100,-99
3/16/2018,5,Boot Key,1,2,43,0.05,2.3,PSTR,38,33,15,0,0,0,100,-99
3/16/2018,5,Boot Key,1,2,44,0.1,2.45,CNAT,13,10,3,0,0,0,100,-99
3/16/2018,5,Boot Key,1,2,45,0.25,2.65,OFAV,42,28,20,35,0,0,65,-99
3/16/2018,5,Boot Key,1,2,46,0.45,2.65,MCAV,13,10,6,0,0,0,100,-99
3/16/2018,5,Boot Key,1,2,48,0.35,3.3,MCAV,105,75,55,40,0,0,60,-99
3/16/2018,5,Boot Key,1,2,49,0.75,4.15,CNAT,32,30,10,5,0,0,95,-99
3/16/2018,5,Boot Key,1,2,50,0.85,4.3,SINT,11,10,3,0,0,0,100,-99
3/16/2018,5,Boot Key,1,2,51,0.8,4.6,SSID,17,15,6,5,0,0,95,-99
3/16/2018,5,Boot Key,1,2,52,0.1,3.9,PCLI,15,13,10,0,0,0,100,-99
3/16/2018,5,Boot Key,1,2,53,0.25,4.1,CNAT,50,50,30,2,0,0,98,-99
3/16/2018,5,Boot Key,1,2,54,0.05,4.3,SSID,10,9,4,0,0,0,100,-99
3/16/2018,5,Boot Key,1,2,55,0.35,4.5,MCAV,27,16,9,2,0,0,98,-99
3/16/2018,5,Boot Key,1,2,56,0.45,4.7,PAST,13,10,4,0,0,0,100,-99
3/16/2018,5,Boot Key,1,2,57,0.4,4.75,MCAV,14,12,8,5,0,0,95,-99
3/16/2018,5,Boot Key,1,2,58,0.65,4.8,CNAT,60,35,30,50,0,0,50,-99
3/16/2018,5,Boot Key,1,2,59,0.7,5,OFAV,160,140,100,20,0,0,80,-99
3/16/2018,5,Boot Key,1,3,1,0.2,0.05,SSID,11,10,4,5,0,0,95,-99
3/16/2018,5,Boot Key,1,3,2,0.45,0.05,SINT,15,10,4,40,0,0,60,-99
3/16/2018,5,Boot Key,1,3,3,0.7,0.05,SBOU,11,11,23,50,0,0,50,-99
3/16/2018,5,Boot Key,1,3,4,0.15,0.15,SINT,13,6,2,25,10,0,65,2
3/16/2018,5,Boot Key,1,3,5,0.4,0.15,SSID,14,9,2,20,0,0,80,-99
3/16/2018,5,Boot Key,1,3,6,0.8,0.25,DSTO,10,7,2,5,0,0,95,1
3/16/2018,5,Boot Key,1,3,7,0.25,0.35,SSID,14,12,5,0,0,0,100,-99
3/16/2018,5,Boot Key,1,3,9,0.25,0.5,PSTR,21,16,5,0,0,0,100,0
3/16/2018,5,Boot Key,1,3,10,0.4,0.45,SSID,13,10,4,10,0,0,90,-99
3/16/2018,5,Boot Key,1,3,11,0.6,0.45,SINT,16,13,5,10,0,0,90,-99
3/16/2018,5,Boot Key,1,3,12,0.05,0.6,SSID,19,13,5,0,0,0,100,-99
3/16/2018,5,Boot Key,1,3,13,0.4,0.65,DSTO,22,19,14,60,0,0,40,0
3/16/2018,5,Boot Key,1,3,14,0.6,0.5,SINT,10,7,4,0,0,0,100,-99
3/16/2018,5,Boot Key,1,3,15,0.7,0.55,DSTO,12,7,4,0,0,0,100,-99
3/16/2018,5,Boot Key,1,3,16,0.8,0.5,SINT,10,6,1,30,0,0,70,-99
3/16/2018,5,Boot Key,1,3,17,0.9,0.8,SSID,22,21,4,15,0,0,85,-99
3/16/2018,5,Boot Key,1,3,18,0.9,1.1,CNAT,35,31,14,60,0,0,40,-99
3/16/2018,5,Boot Key,1,3,19,0.55,1,SSID,22,19,5,5,0,0,95,0
3/16/2018,5,Boot Key,1,3,20,0.3,1.2,SSID,24,23,5,2,0,0,98,-99
3/16/2018,5,Boot Key,1,3,21,0.4,1.4,SSID,15,13,3,40,0,0,60,-99
3/16/2018,5,Boot Key,1,3,22,0.45,1.4,SINT,18,11,3,0,0,0,100,-99
3/16/2018,5,Boot Key,1,3,23,0.2,1.4,SINT,10,6,3,0,0,0,100,-99
3/16/2018,5,Boot Key,1,3,24,0.6,1.45,CNAT,16,10,5,0,0,0,100,-99
3/16/2018,5,Boot Key,1,3,25,0.7,1.6,CNAT,52,38,15,50,0,0,50,-99
3/16/2018,5,Boot Key,1,3,26,0.4,1.7,SSID,18,12,3,20,0,0,80,0
3/16/2018,5,Boot Key,1,3,27,0.2,1.75,CNAT,40,35,10,0,0,0,100,0
3/16/2018,5,Boot Key,1,3,28,0.45,3.15,SINT,20,18,5,0,0,0,100,-99
3/16/2018,5,Boot Key,1,3,29,0.6,3.1,SSID,16,13,5,0,0,0,100,-99
3/16/2018,5,Boot Key,1,3,30.1,0.4,2.3,CNAT,66,48,30,1,0,0,99,-99
3/16/2018,5,Boot Key,1,3,30.2,0.4,2.5,CNAT,45,35,28,0,0,0,100,-99
3/16/2018,5,Boot Key,1,3,31,0,2.45,PSTR,40,35,15,30,0,0,70,0
3/16/2018,5,Boot Key,1,3,32,0,2.95,CNAT,35,20,40,0,0,0,100,-99
3/16/2018,5,Boot Key,1,3,33,0,3.1,MCAV,90,65,95,10,0,0,90,-99
3/16/2018,5,Boot Key,1,3,34,0.25,3.5,SINT,23,16,4,10,0,0,90,-99
3/16/2018,5,Boot Key,1,3,35,0.35,3.6,SSID,16,12,10,0,0,0,100,-99
3/16/2018,5,Boot Key,1,3,36,0.2,4.05,SSID,21,17,6,0,0,0,100,-99
3/16/2018,5,Boot Key,1,3,37,0.5,4.25,SINT,29,24,5,0,0,0,100,-99
3/16/2018,5,Boot Key,1,3,38,0.1,4.45,SSID,15,11,4,0,0,0,100,-99
